172.32.4.74 - - [05/May/2025:12:08:43 +0530] "GET /wp3/wp-content/plugins/formcraft3/src/js/Pagination.js HTTP/1.1" 200 696 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
172.32.4.74 - - [05/May/2025:18:11:42 +0530] "GET /y.php HTTP/1.1" 404 16 "www.google.com" "Mozilla/5.0 (Linux; Android 7.0; SM-G892A Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Mobile Safari/537.36"
172.32.4.74 - - [05/May/2025:18:11:42 +0530] "GET /z.php HTTP/1.1" 404 16 "www.google.com" "Mozilla/5.0 (Linux; Android 7.0; SM-G892A Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Mobile Safari/537.36"
172.32.4.74 - - [05/May/2025:18:11:42 +0530] "GET /zk.php HTTP/1.1" 404 16 "www.google.com" "Mozilla/5.0 (Linux; Android 7.0; SM-G892A Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Mobile Safari/537.36"
172.32.4.74 - - [05/May/2025:18:11:42 +0530] "GET /xleet.php HTTP/1.1" 404 16 "www.google.com" "Mozilla/5.0 (Linux; Android 7.0; SM-G892A Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Mobile Safari/537.36"
172.32.4.74 - - [05/May/2025:18:11:42 +0530] "GET /zone.php HTTP/1.1" 404 16 "www.google.com" "Mozilla/5.0 (Linux; Android 7.0; SM-G892A Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Mobile Safari/537.36"
172.32.4.74 - - [05/May/2025:18:11:42 +0530] "GET /zx.php HTTP/1.1" 404 16 "www.google.com" "Mozilla/5.0 (Linux; Android 7.0; SM-G892A Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Mobile Safari/537.36"
172.32.4.74 - - [05/May/2025:18:11:42 +0530] "GET /symlink.php HTTP/1.1" 404 16 "www.google.com" "Mozilla/5.0 (Linux; Android 7.0; SM-G892A Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Mobile Safari/537.36"
172.32.4.74 - - [05/May/2025:18:11:42 +0530] "GET /c99.php HTTP/1.1" 404 16 "www.google.com" "Mozilla/5.0 (Linux; Android 7.0; SM-G892A Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Mobile Safari/537.36"
172.32.4.74 - - [05/May/2025:18:11:42 +0530] "GET /2.php HTTP/1.1" 404 16 "www.google.com" "Mozilla/5.0 (Linux; Android 7.0; SM-G892A Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Mobile Safari/537.36"
172.32.4.74 - - [05/May/2025:18:11:42 +0530] "GET /ok.php HTTP/1.1" 404 16 "www.google.com" "Mozilla/5.0 (Linux; Android 7.0; SM-G892A Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Mobile Safari/537.36"
172.32.4.74 - - [05/May/2025:18:11:42 +0530] "GET /3.php HTTP/1.1" 404 16 "www.google.com" "Mozilla/5.0 (Linux; Android 7.0; SM-G892A Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Mobile Safari/537.36"
172.32.4.74 - - [05/May/2025:18:11:42 +0530] "GET /4.php HTTP/1.1" 404 16 "www.google.com" "Mozilla/5.0 (Linux; Android 7.0; SM-G892A Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Mobile Safari/537.36"
172.32.4.74 - - [05/May/2025:18:11:42 +0530] "GET /wp-atom.php HTTP/1.1" 404 16 "www.google.com" "Mozilla/5.0 (Linux; Android 7.0; SM-G892A Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Mobile Safari/537.36"
172.32.4.74 - - [05/May/2025:18:11:42 +0530] "GET /7.php HTTP/1.1" 404 16 "www.google.com" "Mozilla/5.0 (Linux; Android 7.0; SM-G892A Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Mobile Safari/537.36"
172.32.4.74 - - [05/May/2025:18:11:42 +0530] "GET /6.php HTTP/1.1" 404 16 "www.google.com" "Mozilla/5.0 (Linux; Android 7.0; SM-G892A Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Mobile Safari/537.36"
172.32.4.74 - - [05/May/2025:18:11:42 +0530] "GET /9.php HTTP/1.1" 404 16 "www.google.com" "Mozilla/5.0 (Linux; Android 7.0; SM-G892A Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Mobile Safari/537.36"
172.32.4.74 - - [05/May/2025:18:11:42 +0530] "GET /8.php HTTP/1.1" 404 16 "www.google.com" "Mozilla/5.0 (Linux; Android 7.0; SM-G892A Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Mobile Safari/537.36"
172.32.4.74 - - [05/May/2025:18:11:42 +0530] "GET /10.php HTTP/1.1" 404 16 "www.google.com" "Mozilla/5.0 (Linux; Android 7.0; SM-G892A Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Mobile Safari/537.36"
172.32.4.74 - - [05/May/2025:18:11:42 +0530] "GET /ghostsec.php HTTP/1.1" 404 16 "www.google.com" "Mozilla/5.0 (Linux; Android 7.0; SM-G892A Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Mobile Safari/537.36"
172.32.4.74 - - [05/May/2025:18:11:42 +0530] "GET /4lin.php HTTP/1.1" 404 16 "www.google.com" "Mozilla/5.0 (Linux; Android 7.0; SM-G892A Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Mobile Safari/537.36"
172.32.4.74 - - [05/May/2025:18:11:42 +0530] "GET /alpha.php HTTP/1.1" 404 16 "www.google.com" "Mozilla/5.0 (Linux; Android 7.0; SM-G892A Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Mobile Safari/537.36"
172.32.4.74 - - [05/May/2025:18:11:42 +0530] "GET /sunda.php HTTP/1.1" 404 16 "www.google.com" "Mozilla/5.0 (Linux; Android 7.0; SM-G892A Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Mobile Safari/537.36"
172.32.4.74 - - [05/May/2025:18:11:42 +0530] "GET /wp-inlcudes.php HTTP/1.1" 404 16 "www.google.com" "Mozilla/5.0 (Linux; Android 7.0; SM-G892A Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Mobile Safari/537.36"
172.32.4.74 - - [05/May/2025:18:11:42 +0530] "GET /wikindex.php HTTP/1.1" 404 16 "www.google.com" "Mozilla/5.0 (Linux; Android 7.0; SM-G892A Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Mobile Safari/537.36"
172.32.4.74 - - [05/May/2025:18:11:42 +0530] "GET /.well-known/wp-signup.php HTTP/1.1" 404 16 "www.google.com" "Mozilla/5.0 (Linux; Android 7.0; SM-G892A Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Mobile Safari/537.36"
172.32.4.74 - - [05/May/2025:18:11:42 +0530] "GET /var.php HTTP/1.1" 404 16 "www.google.com" "Mozilla/5.0 (Linux; Android 7.0; SM-G892A Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Mobile Safari/537.36"
172.32.4.74 - - [05/May/2025:18:11:42 +0530] "GET /setup.php HTTP/1.1" 404 16 "www.google.com" "Mozilla/5.0 (Linux; Android 7.0; SM-G892A Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Mobile Safari/537.36"
172.32.4.74 - - [05/May/2025:18:11:43 +0530] "GET /hello.php HTTP/1.1" 404 16 "www.google.com" "Mozilla/5.0 (Linux; Android 7.0; SM-G892A Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Mobile Safari/537.36"
172.32.4.74 - - [05/May/2025:18:11:43 +0530] "GET /word.php HTTP/1.1" 404 16 "www.google.com" "Mozilla/5.0 (Linux; Android 7.0; SM-G892A Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Mobile Safari/537.36"
172.32.4.74 - - [05/May/2025:18:11:43 +0530] "GET /blacksec.php HTTP/1.1" 404 16 "www.google.com" "Mozilla/5.0 (Linux; Android 7.0; SM-G892A Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Mobile Safari/537.36"
172.32.4.74 - - [05/May/2025:18:11:43 +0530] "GET /phpinfo.php?re@=vo@ HTTP/1.1" 404 16 "www.google.com" "Mozilla/5.0 (Linux; Android 7.0; SM-G892A Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Mobile Safari/537.36"
172.32.4.74 - - [05/May/2025:18:11:43 +0530] "GET /siapa.php HTTP/1.1" 404 16 "www.google.com" "Mozilla/5.0 (Linux; Android 7.0; SM-G892A Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Mobile Safari/537.36"
172.32.4.74 - - [05/May/2025:18:11:43 +0530] "GET /ilusi.php HTTP/1.1" 404 16 "www.google.com" "Mozilla/5.0 (Linux; Android 7.0; SM-G892A Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Mobile Safari/537.36"
172.32.4.74 - - [05/May/2025:18:11:43 +0530] "GET /security.php HTTP/1.1" 404 16 "www.google.com" "Mozilla/5.0 (Linux; Android 7.0; SM-G892A Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Mobile Safari/537.36"
172.32.4.74 - - [05/May/2025:18:11:43 +0530] "GET /ucp.php HTTP/1.1" 404 16 "www.google.com" "Mozilla/5.0 (Linux; Android 7.0; SM-G892A Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Mobile Safari/537.36"
172.32.4.74 - - [05/May/2025:18:11:43 +0530] "GET /kct.php HTTP/1.1" 404 16 "www.google.com" "Mozilla/5.0 (Linux; Android 7.0; SM-G892A Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Mobile Safari/537.36"
172.32.4.74 - - [05/May/2025:18:11:43 +0530] "GET /click.php HTTP/1.1" 404 16 "www.google.com" "Mozilla/5.0 (Linux; Android 7.0; SM-G892A Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Mobile Safari/537.36"
172.32.4.74 - - [05/May/2025:18:11:44 +0530] "GET /function.php HTTP/1.1" 404 16 "www.google.com" "Mozilla/5.0 (Linux; Android 7.0; SM-G892A Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Mobile Safari/537.36"
172.32.4.74 - - [05/May/2025:18:11:44 +0530] "GET /license.php HTTP/1.1" 404 16 "www.google.com" "Mozilla/5.0 (Linux; Android 7.0; SM-G892A Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Mobile Safari/537.36"
172.32.4.74 - - [05/May/2025:18:11:44 +0530] "GET /product.php HTTP/1.1" 404 16 "www.google.com" "Mozilla/5.0 (Linux; Android 7.0; SM-G892A Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Mobile Safari/537.36"
172.32.4.74 - - [05/May/2025:18:11:44 +0530] "GET /search.php HTTP/1.1" 404 16 "www.google.com" "Mozilla/5.0 (Linux; Android 7.0; SM-G892A Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Mobile Safari/537.36"
172.32.4.74 - - [05/May/2025:18:11:44 +0530] "GET /special.php HTTP/1.1" 404 16 "www.google.com" "Mozilla/5.0 (Linux; Android 7.0; SM-G892A Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Mobile Safari/537.36"
172.32.4.74 - - [05/May/2025:18:11:44 +0530] "GET /wp-activate.php HTTP/1.1" 404 16 "www.google.com" "Mozilla/5.0 (Linux; Android 7.0; SM-G892A Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Mobile Safari/537.36"
172.32.4.74 - - [05/May/2025:18:11:44 +0530] "GET /wp-blog-header.php HTTP/1.1" 404 16 "www.google.com" "Mozilla/5.0 (Linux; Android 7.0; SM-G892A Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Mobile Safari/537.36"
172.32.4.74 - - [05/May/2025:18:11:44 +0530] "GET /wp-comments-post.php HTTP/1.1" 404 16 "www.google.com" "Mozilla/5.0 (Linux; Android 7.0; SM-G892A Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Mobile Safari/537.36"
172.32.4.74 - - [05/May/2025:18:11:44 +0530] "GET /wp-config.php HTTP/1.1" 404 16 "www.google.com" "Mozilla/5.0 (Linux; Android 7.0; SM-G892A Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Mobile Safari/537.36"
172.32.4.74 - - [05/May/2025:18:11:44 +0530] "GET /wp-configs.php HTTP/1.1" 404 16 "www.google.com" "Mozilla/5.0 (Linux; Android 7.0; SM-G892A Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Mobile Safari/537.36"
172.32.4.74 - - [05/May/2025:18:11:44 +0530] "GET /wp-cron.php HTTP/1.1" 404 16 "www.google.com" "Mozilla/5.0 (Linux; Android 7.0; SM-G892A Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Mobile Safari/537.36"
172.32.4.74 - - [05/May/2025:18:11:44 +0530] "GET /wp-head.php HTTP/1.1" 404 16 "www.google.com" "Mozilla/5.0 (Linux; Android 7.0; SM-G892A Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Mobile Safari/537.36"
172.32.4.74 - - [05/May/2025:18:11:44 +0530] "GET /wp-links-opml.php HTTP/1.1" 404 16 "www.google.com" "Mozilla/5.0 (Linux; Android 7.0; SM-G892A Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Mobile Safari/537.36"
172.32.4.74 - - [05/May/2025:18:11:44 +0530] "GET /wp-login.php HTTP/1.1" 404 16 "www.google.com" "Mozilla/5.0 (Linux; Android 7.0; SM-G892A Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Mobile Safari/537.36"
172.32.4.74 - - [05/May/2025:18:11:44 +0530] "GET /wp-mail.php HTTP/1.1" 404 16 "www.google.com" "Mozilla/5.0 (Linux; Android 7.0; SM-G892A Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Mobile Safari/537.36"
172.32.4.74 - - [05/May/2025:18:11:44 +0530] "GET /wp-signup.php HTTP/1.1" 404 16 "www.google.com" "Mozilla/5.0 (Linux; Android 7.0; SM-G892A Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Mobile Safari/537.36"
172.32.4.74 - - [05/May/2025:18:11:45 +0530] "GET /wp-trackback.php HTTP/1.1" 404 16 "www.google.com" "Mozilla/5.0 (Linux; Android 7.0; SM-G892A Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Mobile Safari/537.36"
172.32.4.74 - - [05/May/2025:18:11:45 +0530] "GET /kct403.php HTTP/1.1" 404 16 "www.google.com" "Mozilla/5.0 (Linux; Android 7.0; SM-G892A Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Mobile Safari/537.36"
172.32.4.74 - - [05/May/2025:18:11:45 +0530] "GET /shellbypass.php HTTP/1.1" 404 16 "www.google.com" "Mozilla/5.0 (Linux; Android 7.0; SM-G892A Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Mobile Safari/537.36"
172.32.4.74 - - [05/May/2025:18:11:45 +0530] "GET /cot.php HTTP/1.1" 404 16 "www.google.com" "Mozilla/5.0 (Linux; Android 7.0; SM-G892A Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Mobile Safari/537.36"
172.32.4.74 - - [05/May/2025:18:11:45 +0530] "GET /ap.php HTTP/1.1" 404 16 "www.google.com" "Mozilla/5.0 (Linux; Android 7.0; SM-G892A Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Mobile Safari/537.36"
172.32.4.74 - - [05/May/2025:18:11:45 +0530] "GET /xforce.php HTTP/1.1" 404 16 "www.google.com" "Mozilla/5.0 (Linux; Android 7.0; SM-G892A Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Mobile Safari/537.36"
172.32.4.74 - - [05/May/2025:18:11:46 +0530] "GET /wsopriv.php HTTP/1.1" 404 16 "www.google.com" "Mozilla/5.0 (Linux; Android 7.0; SM-G892A Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Mobile Safari/537.36"
172.32.4.74 - - [05/May/2025:18:11:46 +0530] "GET /omest.php HTTP/1.1" 404 16 "www.google.com" "Mozilla/5.0 (Linux; Android 7.0; SM-G892A Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Mobile Safari/537.36"
172.32.4.74 - - [05/May/2025:18:11:46 +0530] "GET /wso403.php HTTP/1.1" 404 16 "www.google.com" "Mozilla/5.0 (Linux; Android 7.0; SM-G892A Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Mobile Safari/537.36"
172.32.4.74 - - [05/May/2025:18:11:46 +0530] "GET /omest403.php HTTP/1.1" 404 16 "www.google.com" "Mozilla/5.0 (Linux; Android 7.0; SM-G892A Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Mobile Safari/537.36"
172.32.4.74 - - [05/May/2025:18:11:46 +0530] "GET /racing.php HTTP/1.1" 404 16 "www.google.com" "Mozilla/5.0 (Linux; Android 7.0; SM-G892A Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Mobile Safari/537.36"
172.32.4.74 - - [05/May/2025:18:11:46 +0530] "GET /images.php HTTP/1.1" 404 16 "www.google.com" "Mozilla/5.0 (Linux; Android 7.0; SM-G892A Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Mobile Safari/537.36"
172.32.4.74 - - [05/May/2025:18:11:46 +0530] "GET /hunter.php HTTP/1.1" 404 16 "www.google.com" "Mozilla/5.0 (Linux; Android 7.0; SM-G892A Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Mobile Safari/537.36"
172.32.4.74 - - [05/May/2025:18:11:46 +0530] "GET /dragonforce.php HTTP/1.1" 404 16 "www.google.com" "Mozilla/5.0 (Linux; Android 7.0; SM-G892A Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Mobile Safari/537.36"
172.32.4.74 - - [05/May/2025:18:11:46 +0530] "GET /wp-conflg.php HTTP/1.1" 404 16 "www.google.com" "Mozilla/5.0 (Linux; Android 7.0; SM-G892A Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Mobile Safari/537.36"
172.32.4.74 - - [05/May/2025:18:11:46 +0530] "GET /wp-hoard.php HTTP/1.1" 404 16 "www.google.com" "Mozilla/5.0 (Linux; Android 7.0; SM-G892A Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Mobile Safari/537.36"
172.32.4.74 - - [05/May/2025:18:11:46 +0530] "GET /lv.php HTTP/1.1" 404 16 "www.google.com" "Mozilla/5.0 (Linux; Android 7.0; SM-G892A Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Mobile Safari/537.36"
172.32.4.74 - - [05/May/2025:18:11:46 +0530] "GET /xdmah.php HTTP/1.1" 404 16 "www.google.com" "Mozilla/5.0 (Linux; Android 7.0; SM-G892A Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Mobile Safari/537.36"
172.32.4.74 - - [05/May/2025:18:11:47 +0530] "GET /jadow.php HTTP/1.1" 404 16 "www.google.com" "Mozilla/5.0 (Linux; Android 7.0; SM-G892A Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Mobile Safari/537.36"
172.32.4.74 - - [05/May/2025:18:11:47 +0530] "GET /1100.php HTTP/1.1" 404 16 "www.google.com" "Mozilla/5.0 (Linux; Android 7.0; SM-G892A Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Mobile Safari/537.36"
172.32.4.74 - - [05/May/2025:18:11:47 +0530] "GET /minipriv.php HTTP/1.1" 404 16 "www.google.com" "Mozilla/5.0 (Linux; Android 7.0; SM-G892A Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Mobile Safari/537.36"
172.32.4.74 - - [05/May/2025:18:11:48 +0530] "GET /flame.php HTTP/1.1" 404 16 "www.google.com" "Mozilla/5.0 (Linux; Android 7.0; SM-G892A Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Mobile Safari/537.36"
172.32.4.74 - - [05/May/2025:18:11:48 +0530] "GET /w.php HTTP/1.1" 404 16 "www.google.com" "Mozilla/5.0 (Linux; Android 7.0; SM-G892A Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Mobile Safari/537.36"
172.32.4.74 - - [05/May/2025:18:11:48 +0530] "GET /debug.php HTTP/1.1" 404 16 "www.google.com" "Mozilla/5.0 (Linux; Android 7.0; SM-G892A Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Mobile Safari/537.36"
172.32.4.74 - - [05/May/2025:18:11:48 +0530] "GET /use.php HTTP/1.1" 404 16 "www.google.com" "Mozilla/5.0 (Linux; Android 7.0; SM-G892A Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Mobile Safari/537.36"
172.32.4.74 - - [05/May/2025:18:11:48 +0530] "GET /alfa-v4.php HTTP/1.1" 404 16 "www.google.com" "Mozilla/5.0 (Linux; Android 7.0; SM-G892A Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Mobile Safari/537.36"
172.32.4.74 - - [05/May/2025:18:11:59 +0530] "GET /wp-wso.php HTTP/1.1" 404 16 "www.google.com" "Mozilla/5.0 (Linux; Android 7.0; SM-G892A Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Mobile Safari/537.36"
172.32.4.74 - - [05/May/2025:18:11:59 +0530] "GET /www.php HTTP/1.1" 404 16 "www.google.com" "Mozilla/5.0 (Linux; Android 7.0; SM-G892A Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Mobile Safari/537.36"
172.32.4.74 - - [05/May/2025:18:12:56 +0530] "GET /robots.txt HTTP/1.1" 404 - "-" "Mozilla/5.0 (compatible; DotBot/1.2; +https://opensiteexplorer.org/dotbot; help@moz.com)"
172.32.4.74 - - [05/May/2025:18:17:00 +0530] "GET /web4/ffxiv-jp-kppz/viewtopic.php?tag=babf66-wayfair-affiliate-program-uk HTTP/1.1" 404 - "-" "Mozilla/5.0 (compatible; DotBot/1.2; +https://opensiteexplorer.org/dotbot; help@moz.com)"
172.32.4.74 - - [05/May/2025:18:20:21 +0530] "GET /wp-login.php HTTP/1.1" 404 16 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
172.32.4.74 - - [05/May/2025:18:20:21 +0530] "GET /xmlrpc.php HTTP/1.1" 404 16 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
172.32.4.74 - - [05/May/2025:18:20:23 +0530] "GET /wp3/feed HTTP/1.1" 301 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
172.32.4.74 - - [05/May/2025:18:20:26 +0530] "GET /wp3/feed/ HTTP/1.1" 200 114920 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
172.32.4.74 - - [05/May/2025:18:25:52 +0530] "GET / HTTP/1.1" 200 157 "http://ducc.du.ac.in/" "DuckDuckBot/1.1; (+http://duckduckgo.com/duckduckbot.html)"
172.32.4.74 - - [05/May/2025:18:25:52 +0530] "GET /favicon.ico HTTP/1.1" 404 - "http://ducc.du.ac.in/favicon.ico" "DuckDuckBot/1.1; (+http://duckduckgo.com/duckduckbot.html)"
